Brand,Voltage,Price,Title,Link
N/A,12V,34.99,"ECO-WORTHY Solar Charge Controller 30A Solar Panel Custom Battery Regulator, Dual USB Port Auto 12V/24V PWM for FLD/LiFePO4/SLD/GEL RV Solar System",https://www.amazon.com/ECO-WORTHY-Controller-Battery-Regulator-LiFePO4/dp/B0CYCD52D3/ref=sr_1_157?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-157
N/A,12V,57.59,"EverExceed 12V 20A Lithium Battery Charger 14.6V Lifepo4 Battery Charger AC-DC Battery Charger, 100Ah Lifepo4 Battery Charger for Lifepo4 Lithium Deep Cycle Battery of Car RV Marine",https://www.amazon.com/EverExceed-Lithium-Battery-Charger-Lifepo4/dp/B0D7LZ21Q2/ref=sr_1_158?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-158
N/A,12V,19.97,"12V 3A LiFePO4 Battery Charger, Smart 14.6V Chargers for 12.8V Lithium Iron Phosphate Rechargeable Batteries",https://www.amazon.com/LiFePO4-Chargers-Phosphate-Rechargeable-Batteries/dp/B0991X3CW3/ref=sr_1_159?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-159
N/A,N/A,0,LiFePO4 Forklift Battery,https://www.amazon.com/LiFePO4-Forklift-Battery/dp/B0DFC4C43Z/ref=sr_1_160?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-160
N/A,N/A,0,LiFePO4 Battery 12v 100ah,https://www.amazon.com/LiFePO4-Battery-12v-100ah/dp/B0D6SSB7W5/ref=sr_1_161?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-161
N/A,N/A,139.99,"Mighty Max Battery YTX30L-BSLIFEPO4-12 Volt 30 AH, 450 CCA, Lithium Iron Phosphate (LiFePO4) Battery",https://www.amazon.com/Mighty-Max-Battery-YTX30L-BSLIFEPO4-12-Phosphate/dp/B0BTTSQV43/ref=sr_1_162?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-162
N/A,N/A,61.5,Erstellen eines messtechnisch gestützten Modells zur Berechnung der kalendarischen Alterung von LiFePO4-Batterien (German Edition),https://www.amazon.com/messtechnisch-gest%C3%BCtzten-Berechnung-kalendarischen-LiFePO4-Batterien/dp/3640929748/ref=sr_1_163?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-163
N/A,12V,182.75,"Victron Energy Blue Smart IP22 Smart Car Battery Charger 12V 30A, Trickle Charger, Float Charger and Desulfator for Motorcycle, ATV, RV, Lithium and Deep Cycle Batteries",https://www.amazon.com/Victron-Energy-12-Volt-Battery-Bluetooth/dp/B08NY23BKF/ref=sr_1_164?dib=eyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s&dib_tag=se&keywords=LifePO4&qid=1733160197&sr=8-164
N/A,12V,133.98,"12V 100Ah Mini LiFePO4 Lithium Battery, Low-Temp Protection 12V 100Ah Lithium Battery Built in 100A Smart BMS, Up to 15000 Deep Cycles, Great for Trolling Motor, RV, Solar System, Off-Grid",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODMxMTIxMjU5NDIwMzQzOjE3MzMxNjAxOTg6c3BfYnRmOjMwMDM0Njc0Mjg2MzcwMjo6MDo6&url=%2F12V-100Ah-Mini-Low-Temp-Protection%2Fdp%2FB0CB835H8V%2Fref%3Dsr_1_165_sspa%3Fdib%3DeyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s%26dib_tag%3Dse%26keywords%3DLifePO4%26qid%3D1733160197%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
N/A,12V,169.99,"DEASON 12V 100Ah Mini LiFePO4 Lithium Battery - 100A BMS, 10-Year Lifespan, Up to 15000 Cycles, Max. 1280Wh Energy in Small Size, Perfect for RV, Solar, Trolling Motor, Boats, kayaking, Marine etc.",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0ODMxMTIxMjU5NDIwMzQzOjE3MzMxNjAxOTg6c3BfYnRmOjMwMDUzNzY5MzAyNjUwMjo6MDo6&url=%2FDEASON-100Ah-LiFePO4-Lithium-Battery%2Fdp%2FB0DKF94DFM%2Fref%3Dsr_1_166_sspa%3Fdib%3DeyJ2IjoiMSJ9.QaMUp6RPAJF_L3j6rWkePz8fCkfk1AKJ6U9l1FgrQBAOWBGmp1s4qLuWwSPHqw5EVfANgwuhgQz4X2z73i59IOSbIuXkQQ92YeL23u9Pm8R7MW2nSZNwScnsBaQzHjF5Ir_UNCcjJSUT3X2OeLv_vailIAKhlC1X4PywwsVMwvcMb5Ti9LEq3u4npU1HCCUn4c7KKdwFEfqvuPU7ABGTsuYfN5ilckLXXP1gT3rmO3w.n-5ZO1RG9OMopOSa7I4uLsCtHCaVWSAd7N6RP2bFY9s%26dib_tag%3Dse%26keywords%3DLifePO4%26qid%3D1733160197%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
N/A,48V,399.99,"ECO-WORTHY 48V 50Ah Metal Case LiFePO4 Battery, Built-in BMS, Replacement of Lead-Acid Battery, Allows Discharging at -4℉ and Charging at 32℉, Stackable, for Solar Off-Grid, Golf Cart, Lawn Mower, RV",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MzY1NDg3MDU4ODQ4MDQ0OjE3MzMxNjAyMDQ6c3BfYXRmX25leHQ6MzAwMTc1NjAyODQ3OTAyOjowOjo&url=%2FECO-WORTHY-Replacement-Lead-Acid-Discharging-Stackable%2Fdp%2FB0CP7FZC1P%2Fref%3Dsr_1_161_sspa%3Fdib%3DeyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw%26dib_tag%3Dse%26keywords%3DLifePO4%26qid%3D1733160203%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
N/A,48V,329.99,"48V 30Ah Lithium Golf Cart Battery, Built-in 100A BMS, Deep Cycle GC2 LiFePO4 Battery, 2.67C Discharge Support up to 4kW Motor, Max 5.12kW Power Output, Fast Charging, Perfect for Golf Carts",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MzY1NDg3MDU4ODQ4MDQ0OjE3MzMxNjAyMDQ6c3BfYXRmX25leHQ6MzAwMzk5NTA3MDcyMzAyOjowOjo&url=%2FTimeusb-Lithium-Battery-Discharge-Charging%2Fdp%2FB0DB8KH1RX%2Fref%3Dsr_1_162_sspa%3Fdib%3DeyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw%26dib_tag%3Dse%26keywords%3DLifePO4%26qid%3D1733160203%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
N/A,12V,179.96,"NOCO Genius GENPRO10X2, 2-Bank, 20A (10A/Bank) Smart Marine Battery Charger, 12V Waterproof Onboard Boat Charger, Battery Maintainer and Desulfator for AGM, Lithium (LiFePO4) and Deep-Cycle Batteries",https://www.amazon.com/NOCO-GENPRO10X2-Fully-Automatic-Temperature-Compensation/dp/B08G3LLZ3D/ref=sr_1_163?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-163
N/A,12V,55.96,"NOCO GENIUS5, 5A Smart Car Battery Charger, 6V and 12V Automotive Charger, Battery Maintainer, Trickle Charger, Float Charger and Desulfator for Motorcycle, ATV, Lithium and Deep Cycle Batteries",https://www.amazon.com/NOCO-GENIUS5-Fully-Automatic-Temperature-Compensation/dp/B07W8KJH44/ref=sr_1_164?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-164
N/A,N/A,95.99,"14.6V 30A LiFePO4 Battery Charger with Intelligent AC-DC Trickle Charging, Cooling Fan, On/Off Switch, Dual Connection, Automatic Battery Maintainer for Cars and Motorcycles, Golfcart",https://www.amazon.com/LiFePO4-Battery-Intelligent-Charging-Connection/dp/B0B8HH9Q5D/ref=sr_1_165?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-165
N/A,12V,55.97,"NOCO Genius GEN5X1, 1-Bank, 5A (5A/Bank) Smart Marine Battery Charger, 12V Waterproof Onboard Boat Charger, Maintainer and Desulfator for AGM, Lithium (LiFePO4) and Deep-Cycle Batteries",https://www.amazon.com/NOCO-GEN5X1-Fully-Automatic-Temperature-Compensation/dp/B08G3NVR1N/ref=sr_1_166?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-166
N/A,24V,67.99,LiFePO4 BMS 24V 8S 100A Smart PCB Battery Protection Board Battery Management System with Balance Leads Wires and Wireless Module for Lithium Iron Phosphate,https://www.amazon.com/VNSZNR-Protection-Management-Wireless-Phosphate/dp/B09W2JN1YJ/ref=sr_1_167?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-167
N/A,12V,20.96,"NOCO GENIUS1, 1A Smart Car Battery Charger, 6V and 12V Automotive Charger, Battery Maintainer, Trickle Charger, Float Charger and Desulfator for Motorcycle, ATV, Lithium and Deep Cycle Batteries",https://www.amazon.com/NOCO-GENIUS1-Fully-Automatic-Temperature-Compensation/dp/B07W46BX31/ref=sr_1_168?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-168
N/A,12V,34.99,"ECO-WORTHY Solar Charge Controller 30A Solar Panel Custom Battery Regulator, Dual USB Port Auto 12V/24V PWM for FLD/LiFePO4/SLD/GEL RV Solar System",https://www.amazon.com/ECO-WORTHY-Controller-Battery-Regulator-LiFePO4/dp/B0CYCD52D3/ref=sr_1_169?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-169
N/A,12V,57.59,"EverExceed 12V 20A Lithium Battery Charger 14.6V Lifepo4 Battery Charger AC-DC Battery Charger, 100Ah Lifepo4 Battery Charger for Lifepo4 Lithium Deep Cycle Battery of Car RV Marine",https://www.amazon.com/EverExceed-Lithium-Battery-Charger-Lifepo4/dp/B0D7LZ21Q2/ref=sr_1_170?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-170
N/A,N/A,199.99,"Redodo 100Ah LiFePO4 Battery Bluetooth, Low-Temp Protection BCI Group 24 Lithium Battery for Trolling Motor, Bulit-in 100A Smart BMS, Perfect for Marine, Boat, RV, Solar and Off Grid",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MzY1NDg3MDU4ODQ4MDQ0OjE3MzMxNjAyMDQ6c3BfbXRmOjMwMDM1MjE1NTY0MzIwMjo6MDo6&url=%2FRedodo-Bluetooth-Low-Temp-Protection-Trolling%2Fdp%2FB0DCYCTJ7Q%2Fref%3Dsr_1_171_sspa%3Fdib%3DeyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw%26dib_tag%3Dse%26keywords%3DLifePO4%26qid%3D1733160203%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,12V,154.99,"Lifepo4 Battery 100AH,12V Lithium Battery Built-in 100A BMS,Up to 15000 Deep Cycle Marine Battery 12V,Perfect for RV,Marine/Trolling Motors,Boat,Travel Trailer,Home Energy Storage (Group 31)",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MzY1NDg3MDU4ODQ4MDQ0OjE3MzMxNjAyMDQ6c3BfbXRmOjMwMDUyODMwMTM3MzcwMjo6MDo6&url=%2FElefast-bluetooth-Temperature-Protection-31%2Fdp%2FB0D1P9C29V%2Fref%3Dsr_1_172_sspa%3Fdib%3DeyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw%26dib_tag%3Dse%26keywords%3DLifePO4%26qid%3D1733160203%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,12V,19.97,"12V 3A LiFePO4 Battery Charger, Smart 14.6V Chargers for 12.8V Lithium Iron Phosphate Rechargeable Batteries",https://www.amazon.com/LiFePO4-Chargers-Phosphate-Rechargeable-Batteries/dp/B0991X3CW3/ref=sr_1_173?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-173
N/A,N/A,0,LiFePO4 Forklift Battery,https://www.amazon.com/LiFePO4-Forklift-Battery/dp/B0DFC4C43Z/ref=sr_1_174?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-174
N/A,N/A,61.5,Erstellen eines messtechnisch gestützten Modells zur Berechnung der kalendarischen Alterung von LiFePO4-Batterien (German Edition),https://www.amazon.com/messtechnisch-gest%C3%BCtzten-Berechnung-kalendarischen-LiFePO4-Batterien/dp/3640929748/ref=sr_1_175?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-175
N/A,12V,159.99,"LiTime Lithium Battery Charger 14.6V 40A, Special for 12V LiFePO4 Battery, with Display Instruction and LED Indicator, AC-DC Smart Charger for 12.8V LiFePO4 Lithium Batteries, 40A Fast Charging",https://www.amazon.com/Dedicated-Instruction-Indicator-Batteries-Efficiency/dp/B0BLS6K75Q/ref=sr_1_176?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-176
N/A,N/A,0,LiFePO4 Battery 12v 100ah,https://www.amazon.com/LiFePO4-Battery-12v-100ah/dp/B0D6SSB7W5/ref=sr_1_177?dib=eyJ2IjoiMSJ9.-AC90tHNAzEXwVSUbD1koFsgFFEffUDQCv5XISXQmo9tlZZmm5kfAmS4W7l8N33J9o5z7s3-N-zdSc4CbNrznf8Vj1kNl3TVqN7uumoNzm5nrirmp-0AVgYckBflf5XH_T6GI6KS9m0KpD9XYX8ZnX655ZmzrxLRCwUv3vuvWGTL4zvU3XsedlfW9jz2yMqIQS0zHagOd2fn5obpB1GeoD6ZUlYNTUUdTzKIOwbua3M.SQ__4KmlLVh2v1bOI4fyKu6wEmom9QpZQ9TMwjafTBw&dib_tag=se&keywords=LifePO4&qid=1733160203&sr=8-177
